HE (EST),kWH
2017-06-02 08:15:00,2272.08
2017-06-02 08:30:00,2270.52
2017-06-02 08:45:00,2276.52
2017-06-02 09:00:00,2280.24
2017-06-02 09:15:00,2279.16
2017-06-02 09:30:00,2269.56
2017-06-02 09:45:00,2280.84
2017-06-02 10:00:00,2286.84
2017-06-02 10:15:00,2295.24
2017-06-02 10:30:00,2289.48
2017-06-02 10:45:00,2288.88
2017-06-02 11:00:00,2307.72
2017-06-02 11:15:00,2304.0
2017-06-02 11:30:00,2300.88
2017-06-02 11:45:00,2302.44
2017-06-02 12:00:00,2318.28
2017-06-02 12:15:00,2317.8
2017-06-02 12:30:00,2316.72
2017-06-02 12:45:00,2340.84
2017-06-02 13:00:00,2340.48
2017-06-02 13:15:00,2327.76
2017-06-02 13:30:00,2323.32
2017-06-02 13:45:00,2333.04
2017-06-02 14:00:00,2328.12
2017-06-02 14:15:00,2337.12
2017-06-02 14:30:00,2332.8
2017-06-02 14:45:00,2326.56
2017-06-02 15:00:00,2326.92
2017-06-02 15:15:00,2319.0
2017-06-02 15:30:00,2320.56
2017-06-02 15:45:00,2301.96
2017-06-02 16:00:00,2304.96
2017-06-02 16:15:00,2315.52
2017-06-02 16:30:00,2302.92
2017-06-02 16:45:00,2308.68
2017-06-02 17:00:00,2300.28
2017-06-02 17:15:00,2306.28
2017-06-02 17:30:00,2303.76
2017-06-02 17:45:00,2305.08
2017-06-02 18:00:00,2308.8
2017-06-02 18:15:00,2307.24
2017-06-02 18:30:00,2318.64
2017-06-02 18:45:00,2323.8
2017-06-02 19:00:00,2328.24
2017-06-02 19:15:00,2314.8
2017-06-02 19:30:00,2304.84
2017-06-02 19:45:00,2298.84
2017-06-02 20:00:00,2299.2
2017-06-02 20:15:00,2303.4
2017-06-02 20:30:00,2309.52
2017-06-02 20:45:00,2307.6
2017-06-02 21:00:00,2303.64
2017-06-02 21:15:00,2319.36
2017-06-02 21:30:00,2315.4
2017-06-02 21:45:00,2304.0
2017-06-02 22:00:00,2305.56
2017-06-02 22:15:00,2294.04
2017-06-02 22:30:00,2289.12
2017-06-02 22:45:00,2293.56
2017-06-02 23:00:00,2283.24
2017-06-02 23:15:00,2278.2
2017-06-02 23:30:00,2265.84
2017-06-02 23:45:00,2260.44
2017-06-03 00:00:00,2251.92
2017-06-03 00:15:00,2249.64
2017-06-03 00:30:00,2247.24
2017-06-03 00:45:00,2241.84
2017-06-03 01:00:00,2238.12
2017-06-03 01:15:00,2244.36
2017-06-03 01:30:00,2238.6
2017-06-03 01:45:00,2225.4
2017-06-03 02:00:00,2222.64
2017-06-03 02:15:00,2214.84
2017-06-03 02:30:00,2211.36
2017-06-03 02:45:00,2206.44
2017-06-03 03:00:00,2195.76
2017-06-03 03:15:00,2191.44
2017-06-03 03:30:00,2182.08
2017-06-03 03:45:00,2171.4
2017-06-03 04:00:00,2163.96
2017-06-03 04:15:00,2170.08
2017-06-03 04:30:00,2160.12
2017-06-03 04:45:00,2165.64
2017-06-03 05:00:00,2165.04
2017-06-03 05:15:00,2168.88
2017-06-03 05:30:00,2146.8
2017-06-03 05:45:00,2145.24
2017-06-03 06:00:00,2138.04
2017-06-03 06:15:00,2141.64
2017-06-03 06:30:00,2145.48
2017-06-03 06:45:00,2145.36
2017-06-03 07:00:00,2157.12
2017-06-03 07:15:00,2166.6
2017-06-03 07:30:00,2172.24
2017-06-03 07:45:00,2162.28
2017-06-03 08:00:00,2173.68
2017-06-03 08:15:00,2169.24
2017-06-03 08:30:00,2196.36
2017-06-03 08:45:00,2182.92
2017-06-03 09:00:00,2201.52
2017-06-03 09:15:00,2210.04
2017-06-03 09:30:00,2207.88
2017-06-03 09:45:00,2227.08
2017-06-03 10:00:00,2244.72
2017-06-03 10:15:00,2241.84
2017-06-03 10:30:00,2265.24
2017-06-03 10:45:00,2266.68
2017-06-03 11:00:00,2264.16
2017-06-03 11:15:00,2261.4
2017-06-03 11:30:00,2271.48
2017-06-03 11:45:00,2268.0
2017-06-03 12:00:00,2258.76
2017-06-03 12:15:00,2271.72
2017-06-03 12:30:00,2270.88
2017-06-03 12:45:00,2273.64
2017-06-03 13:00:00,2279.4
2017-06-03 13:15:00,2292.0
2017-06-03 13:30:00,2295.0
2017-06-03 13:45:00,2280.12
2017-06-03 14:00:00,2285.4
2017-06-03 14:15:00,2298.24
2017-06-03 14:30:00,2293.08
2017-06-03 14:45:00,2305.68
2017-06-03 15:00:00,2297.16
2017-06-03 15:15:00,2301.36
2017-06-03 15:30:00,2304.24
2017-06-03 15:45:00,2295.72
2017-06-03 16:00:00,2299.68
2017-06-03 16:15:00,2306.88
2017-06-03 16:30:00,2291.76
2017-06-03 16:45:00,2306.52
2017-06-03 17:00:00,2285.88
2017-06-03 17:15:00,2290.44
2017-06-03 17:30:00,2294.52
2017-06-03 17:45:00,2282.64
2017-06-03 18:00:00,2291.52
2017-06-03 18:15:00,2290.92
2017-06-03 18:30:00,2298.84
2017-06-03 18:45:00,2308.08
2017-06-03 19:00:00,2280.12
2017-06-03 19:15:00,2292.36
2017-06-03 19:30:00,2280.96
2017-06-03 19:45:00,2282.04
2017-06-03 20:00:00,2283.84
2017-06-03 20:15:00,2292.96
2017-06-03 20:30:00,2287.56
2017-06-03 20:45:00,2278.32
2017-06-03 21:00:00,2273.88
2017-06-03 21:15:00,2286.84
2017-06-03 21:30:00,2287.8
2017-06-03 21:45:00,2278.92
2017-06-03 22:00:00,2283.6
2017-06-03 22:15:00,2292.72
2017-06-03 22:30:00,2303.52
2017-06-03 22:45:00,2286.24
2017-06-03 23:00:00,2299.44
2017-06-03 23:15:00,2307.72
2017-06-03 23:30:00,2305.44
2017-06-03 23:45:00,2303.16
2017-06-04 00:00:00,2294.04
2017-06-04 00:15:00,2288.16
2017-06-04 00:30:00,2283.36
2017-06-04 00:45:00,2279.04
2017-06-04 01:00:00,2272.44
2017-06-04 01:15:00,2268.6
2017-06-04 01:30:00,2260.32
2017-06-04 01:45:00,2259.48
2017-06-04 02:00:00,2254.08
2017-06-04 02:15:00,2258.16
2017-06-04 02:30:00,2247.24
2017-06-04 02:45:00,2243.76
2017-06-04 03:00:00,2239.92
2017-06-04 03:15:00,2232.12
2017-06-04 03:30:00,2226.6
2017-06-04 03:45:00,2219.16
2017-06-04 04:00:00,2220.24
2017-06-04 04:15:00,2182.92
2017-06-04 04:30:00,2162.76
2017-06-04 04:45:00,2146.32
2017-06-04 05:00:00,2171.04
2017-06-04 05:15:00,2176.44
2017-06-04 05:30:00,2166.96
2017-06-04 05:45:00,2190.36
2017-06-04 06:00:00,2217.72
2017-06-04 06:15:00,2223.84
2017-06-04 06:30:00,2222.28
2017-06-04 06:45:00,2216.64
2017-06-04 07:00:00,2202.84
2017-06-04 07:15:00,2196.24
2017-06-04 07:30:00,2228.28
2017-06-04 07:45:00,2254.68
2017-06-04 08:00:00,2250.48
2017-06-04 08:15:00,2250.48
2017-06-04 08:30:00,2262.6
2017-06-04 08:45:00,2259.48
2017-06-04 09:00:00,2269.32
2017-06-04 09:15:00,2283.72
2017-06-04 09:30:00,2282.52
2017-06-04 09:45:00,2306.88
2017-06-04 10:00:00,2318.88
2017-06-04 10:15:00,2333.04
2017-06-04 10:30:00,2349.96
2017-06-04 10:45:00,2355.96
2017-06-04 11:00:00,2346.96
2017-06-04 11:15:00,2321.04
2017-06-04 11:30:00,2334.12
2017-06-04 11:45:00,2351.04
2017-06-04 12:00:00,2348.64
2017-06-04 12:15:00,2353.92
2017-06-04 12:30:00,2380.8
2017-06-04 12:45:00,2368.2
2017-06-04 13:00:00,2367.6
2017-06-04 13:15:00,2363.64
2017-06-04 13:30:00,2351.76
2017-06-04 13:45:00,2352.96
2017-06-04 14:00:00,2363.64
2017-06-04 14:15:00,2367.84
2017-06-04 14:30:00,2371.08
2017-06-04 14:45:00,2366.16
2017-06-04 15:00:00,2365.8
2017-06-04 15:15:00,2358.48
2017-06-04 15:30:00,2353.8
2017-06-04 15:45:00,2355.84
2017-06-04 16:00:00,2398.2
2017-06-04 16:15:00,2363.28
2017-06-04 16:30:00,2266.8
2017-06-04 16:45:00,2358.12
2017-06-04 17:00:00,2385.24
2017-06-04 17:15:00,2385.96
2017-06-04 17:30:00,2385.12
2017-06-04 17:45:00,2372.16
2017-06-04 18:00:00,2370.48
2017-06-04 18:15:00,2356.32
2017-06-04 18:30:00,2298.84
2017-06-04 18:45:00,2268.0
2017-06-04 19:00:00,2267.52
2017-06-04 19:15:00,2238.36
2017-06-04 19:30:00,2239.2
2017-06-04 19:45:00,2242.68
2017-06-04 20:00:00,2288.52
2017-06-04 20:15:00,2330.28
2017-06-04 20:30:00,2341.08
2017-06-04 20:45:00,2344.2
2017-06-04 21:00:00,2332.44
2017-06-04 21:15:00,2341.8
2017-06-04 21:30:00,2330.88
2017-06-04 21:45:00,2322.6
2017-06-04 22:00:00,2347.56
2017-06-04 22:15:00,2350.44
2017-06-04 22:30:00,2354.16
2017-06-04 22:45:00,2368.8
2017-06-04 23:00:00,2335.32
2017-06-04 23:15:00,2300.52
2017-06-04 23:30:00,2275.32
2017-06-04 23:45:00,2257.56
2017-06-05 00:00:00,2233.92
2017-06-05 00:15:00,2217.72
2017-06-05 00:30:00,2217.96
2017-06-05 00:45:00,2209.2
2017-06-05 01:00:00,2191.32
2017-06-05 01:15:00,2194.56
2017-06-05 01:30:00,2171.52
2017-06-05 01:45:00,2166.24
2017-06-05 02:00:00,2143.92
2017-06-05 02:15:00,2138.16
2017-06-05 02:30:00,2129.4
2017-06-05 02:45:00,2114.76
2017-06-05 03:00:00,2096.4
2017-06-05 03:15:00,2092.68
2017-06-05 03:30:00,2083.68
2017-06-05 03:45:00,2071.2
2017-06-05 04:00:00,2066.16
2017-06-05 04:15:00,2072.28
2017-06-05 04:30:00,2061.48
2017-06-05 04:45:00,2056.44
2017-06-05 05:00:00,2047.56
2017-06-05 05:15:00,2060.88
2017-06-05 05:30:00,2052.72
2017-06-05 05:45:00,2066.04
2017-06-05 06:00:00,2074.56
2017-06-05 06:15:00,2077.44
2017-06-05 06:30:00,2094.12
2017-06-05 06:45:00,2107.44
2017-06-05 07:00:00,2216.64
2017-06-05 07:15:00,2321.04
2017-06-05 07:30:00,2222.64
2017-06-05 07:45:00,2173.44
2017-06-05 08:00:00,2164.92
2017-06-05 08:15:00,2119.8
2017-06-05 08:30:00,2110.56
2017-06-05 08:45:00,2104.44
2017-06-05 09:00:00,2137.2
2017-06-05 09:15:00,2144.04
2017-06-05 09:30:00,2158.8
2017-06-05 09:45:00,2196.84
2017-06-05 10:00:00,2302.32
2017-06-05 10:15:00,2373.36
2017-06-05 10:30:00,2375.4
2017-06-05 10:45:00,2286.6
2017-06-05 11:00:00,2296.68
2017-06-05 11:15:00,2338.56
2017-06-05 11:30:00,2308.08
2017-06-05 11:45:00,2299.08
2017-06-05 12:00:00,2336.76
2017-06-05 12:15:00,2326.2
2017-06-05 12:30:00,2297.64
2017-06-05 12:45:00,2321.04
2017-06-05 13:00:00,2364.48
2017-06-05 13:15:00,2374.68
2017-06-05 13:30:00,2375.28
2017-06-05 13:45:00,2370.0
2017-06-05 14:00:00,2373.36
2017-06-05 14:15:00,2372.16
2017-06-05 14:30:00,2363.64
2017-06-05 14:45:00,2360.4
2017-06-05 15:00:00,2391.48
2017-06-05 15:15:00,2352.0
2017-06-05 15:30:00,2298.12
2017-06-05 15:45:00,2274.36
2017-06-05 16:00:00,2309.16
2017-06-05 16:15:00,2359.32
2017-06-05 16:30:00,2376.12
2017-06-05 16:45:00,2382.48
2017-06-05 17:00:00,2383.44
2017-06-05 17:15:00,2386.56
2017-06-05 17:30:00,2381.76
2017-06-05 17:45:00,2327.28
2017-06-05 18:00:00,2308.2
2017-06-05 18:15:00,2312.76
2017-06-05 18:30:00,2301.0
2017-06-05 18:45:00,2314.32
2017-06-05 19:00:00,2318.64
2017-06-05 19:15:00,2317.32
2017-06-05 19:30:00,2307.72
2017-06-05 19:45:00,2310.48
2017-06-05 20:00:00,2311.08
2017-06-05 20:15:00,2319.36
2017-06-05 20:30:00,2327.88
2017-06-05 20:45:00,2335.08
2017-06-05 21:00:00,2337.6
2017-06-05 21:15:00,2318.04
2017-06-05 21:30:00,2308.8
2017-06-05 21:45:00,2289.36
2017-06-05 22:00:00,2369.4
2017-06-05 22:15:00,2611.44
2017-06-05 22:30:00,2660.4
2017-06-05 22:45:00,2661.48
2017-06-05 23:00:00,2648.52
2017-06-05 23:15:00,2628.6
2017-06-05 23:30:00,2613.96
2017-06-05 23:45:00,2601.24
2017-06-06 00:00:00,2571.96
2017-06-06 00:15:00,2556.36
2017-06-06 00:30:00,2547.48
2017-06-06 00:45:00,2535.48
2017-06-06 01:00:00,2524.44
2017-06-06 01:15:00,2517.0
2017-06-06 01:30:00,2498.88
2017-06-06 01:45:00,2485.92
2017-06-06 02:00:00,2447.28
2017-06-06 02:15:00,2263.44
2017-06-06 02:30:00,2267.64
2017-06-06 02:45:00,1828.32
2017-06-06 03:00:00,1825.8
2017-06-06 03:15:00,1881.12
2017-06-06 03:30:00,1969.92
2017-06-06 03:45:00,1998.6
2017-06-06 04:00:00,2008.56
2017-06-06 04:15:00,2041.8
2017-06-06 04:30:00,2059.92
2017-06-06 04:45:00,2059.08
2017-06-06 05:00:00,2049.84
2017-06-06 05:15:00,2028.36
2017-06-06 05:30:00,2036.28
2017-06-06 05:45:00,2108.52
2017-06-06 06:00:00,2136.36
2017-06-06 06:15:00,2155.08
2017-06-06 06:30:00,2139.72
2017-06-06 06:45:00,2142.12
2017-06-06 07:00:00,2141.64
2017-06-06 07:15:00,2156.04
2017-06-06 07:30:00,2114.4
2017-06-06 07:45:00,2133.72
2017-06-06 08:00:00,2151.0
2017-06-06 08:15:00,2145.72
2017-06-06 08:30:00,2137.08
2017-06-06 08:45:00,2140.32
2017-06-06 09:00:00,2126.28
2017-06-06 09:15:00,2120.4
2017-06-06 09:30:00,2125.56
2017-06-06 09:45:00,2125.2
2017-06-06 10:00:00,2123.16
2017-06-06 10:15:00,2100.96
2017-06-06 10:30:00,2105.64
2017-06-06 10:45:00,2108.76
2017-06-06 11:00:00,2123.52
2017-06-06 11:15:00,2111.76
2017-06-06 11:30:00,2114.28
2017-06-06 11:45:00,2087.88
2017-06-06 12:00:00,2089.2
2017-06-06 12:15:00,2092.8
2017-06-06 12:30:00,2094.24
2017-06-06 12:45:00,2119.56
2017-06-06 13:00:00,2128.56
2017-06-06 13:15:00,2125.44
2017-06-06 13:30:00,2127.72
2017-06-06 13:45:00,2147.88
2017-06-06 14:00:00,2154.96
2017-06-06 14:15:00,2146.2
2017-06-06 14:30:00,2145.84
2017-06-06 14:45:00,2141.76
2017-06-06 15:00:00,2139.6
2017-06-06 15:15:00,2136.72
2017-06-06 15:30:00,2131.44
2017-06-06 15:45:00,2122.8
2017-06-06 16:00:00,2128.44
2017-06-06 16:15:00,2101.44
2017-06-06 16:30:00,2090.76
2017-06-06 16:45:00,2081.76
2017-06-06 17:00:00,2089.56
2017-06-06 17:15:00,2097.36
2017-06-06 17:30:00,2091.96
2017-06-06 17:45:00,2081.64
2017-06-06 18:00:00,2089.32
2017-06-06 18:15:00,2111.88
2017-06-06 18:30:00,2110.08
2017-06-06 18:45:00,2120.64
2017-06-06 19:00:00,2128.08
2017-06-06 19:15:00,2123.04
2017-06-06 19:30:00,2141.4
2017-06-06 19:45:00,2141.04
2017-06-06 20:00:00,2161.2
2017-06-06 20:15:00,2167.32
2017-06-06 20:30:00,2158.92
2017-06-06 20:45:00,2152.2
2017-06-06 21:00:00,2153.52
2017-06-06 21:15:00,2160.48
2017-06-06 21:30:00,2147.04
2017-06-06 21:45:00,2142.84
2017-06-06 22:00:00,2148.96
2017-06-06 22:15:00,2148.0
2017-06-06 22:30:00,2145.36
2017-06-06 22:45:00,2154.96
2017-06-06 23:00:00,2141.04
2017-06-06 23:15:00,2122.92
2017-06-06 23:30:00,2095.56
2017-06-06 23:45:00,2069.76
2017-06-07 00:00:00,2058.6
2017-06-07 00:15:00,2036.76
2017-06-07 00:30:00,2017.08
2017-06-07 00:45:00,2012.16
2017-06-07 01:00:00,1999.08
2017-06-07 01:15:00,1994.16
2017-06-07 01:30:00,1980.36
2017-06-07 01:45:00,2001.24
2017-06-07 02:00:00,2002.56
2017-06-07 02:15:00,1994.64
2017-06-07 02:30:00,1992.36
2017-06-07 02:45:00,1982.88
2017-06-07 03:00:00,2003.76
2017-06-07 03:15:00,1994.76
2017-06-07 03:30:00,2002.08
2017-06-07 03:45:00,2001.6
2017-06-07 04:00:00,1989.12
2017-06-07 04:15:00,1986.6
2017-06-07 04:30:00,1975.08
2017-06-07 04:45:00,1978.8
2017-06-07 05:00:00,2005.44
2017-06-07 05:15:00,2009.64
2017-06-07 05:30:00,2006.76
2017-06-07 05:45:00,2001.72
2017-06-07 06:00:00,2012.28
2017-06-07 06:15:00,2027.52
2017-06-07 06:30:00,2037.96
2017-06-07 06:45:00,2051.4
2017-06-07 07:00:00,2068.92
2017-06-07 07:15:00,2074.44
2017-06-07 07:30:00,2063.88
2017-06-07 07:45:00,2191.8
2017-06-07 08:00:00,2224.8
2017-06-07 08:15:00,2224.56
2017-06-07 08:30:00,2215.32
2017-06-07 08:45:00,2223.84
2017-06-07 09:00:00,2231.16
2017-06-07 09:15:00,2237.88
2017-06-07 09:30:00,2243.28
2017-06-07 09:45:00,2246.28
2017-06-07 10:00:00,2264.04
2017-06-07 10:15:00,2256.48
2017-06-07 10:30:00,2260.44
2017-06-07 10:45:00,2262.36
2017-06-07 11:00:00,2262.12
2017-06-07 11:15:00,2257.2
2017-06-07 11:30:00,2256.84
2017-06-07 11:45:00,2265.36
2017-06-07 12:00:00,2262.36
2017-06-07 12:15:00,2262.96
2017-06-07 12:30:00,2254.92
2017-06-07 12:45:00,2272.68
2017-06-07 13:00:00,2281.32
2017-06-07 13:15:00,2318.64
2017-06-07 13:30:00,2291.88
2017-06-07 13:45:00,2286.0
2017-06-07 14:00:00,2286.96
2017-06-07 14:15:00,2283.36
2017-06-07 14:30:00,2293.32
2017-06-07 14:45:00,2295.84
2017-06-07 15:00:00,2290.92
2017-06-07 15:15:00,2268.72
2017-06-07 15:30:00,2272.32
2017-06-07 15:45:00,2264.28
2017-06-07 16:00:00,2264.64
2017-06-07 16:15:00,2268.6
2017-06-07 16:30:00,2261.4
2017-06-07 16:45:00,2253.48
2017-06-07 17:00:00,2249.04
2017-06-07 17:15:00,2262.84
2017-06-07 17:30:00,2254.56
2017-06-07 17:45:00,2258.4
2017-06-07 18:00:00,2279.64
2017-06-07 18:15:00,2327.28
2017-06-07 18:30:00,2337.48
2017-06-07 18:45:00,2317.92
2017-06-07 19:00:00,2328.96
2017-06-07 19:15:00,2343.12
2017-06-07 19:30:00,2356.08
2017-06-07 19:45:00,2358.24
2017-06-07 20:00:00,2359.92
2017-06-07 20:15:00,2376.84
2017-06-07 20:30:00,2384.88
2017-06-07 20:45:00,2385.48
2017-06-07 21:00:00,2385.96
2017-06-07 21:15:00,2392.44
2017-06-07 21:30:00,2399.76
2017-06-07 21:45:00,2403.96
2017-06-07 22:00:00,2430.36
2017-06-07 22:15:00,2431.68
2017-06-07 22:30:00,2422.68
2017-06-07 22:45:00,2404.92
2017-06-07 23:00:00,2412.72
2017-06-07 23:15:00,2856.48
2017-06-07 23:30:00,2967.36
2017-06-07 23:45:00,2957.4
2017-06-08 00:00:00,2968.08
2017-06-08 00:15:00,2974.56
2017-06-08 00:30:00,2966.16
2017-06-08 00:45:00,2960.28
2017-06-08 01:00:00,2963.88
2017-06-08 01:15:00,2968.2
2017-06-08 01:30:00,2955.24
2017-06-08 01:45:00,2971.2
2017-06-08 02:00:00,2979.36
2017-06-08 02:15:00,2967.84
2017-06-08 02:30:00,2956.44
2017-06-08 02:45:00,2881.08
2017-06-08 03:00:00,2805.72
2017-06-08 03:15:00,2781.96
2017-06-08 03:30:00,2789.28
2017-06-08 03:45:00,2766.96
2017-06-08 04:00:00,2730.48
2017-06-08 04:15:00,2731.08
2017-06-08 04:30:00,2732.88
2017-06-08 04:45:00,2724.96
2017-06-08 05:00:00,2702.04
2017-06-08 05:15:00,2698.56
2017-06-08 05:30:00,2706.0
2017-06-08 05:45:00,2695.2
2017-06-08 06:00:00,2764.92
2017-06-08 06:15:00,2512.8
2017-06-08 06:30:00,2394.24
2017-06-08 06:45:00,2385.84
2017-06-08 07:00:00,2386.92
2017-06-08 07:15:00,2389.08
2017-06-08 07:30:00,2390.52
2017-06-08 07:45:00,2379.12
2017-06-08 08:00:00,2363.64
2017-06-08 08:15:00,2368.08
2017-06-08 08:30:00,2250.0
2017-06-08 08:45:00,2120.76
2017-06-08 09:00:00,2086.2
2017-06-08 09:15:00,2072.16
2017-06-08 09:30:00,2202.96
2017-06-08 09:45:00,2271.36
2017-06-08 10:00:00,2288.52
2017-06-08 10:15:00,2311.8
2017-06-08 10:30:00,2303.64
2017-06-08 10:45:00,2327.52
2017-06-08 11:00:00,2323.32
2017-06-08 11:15:00,2330.28
2017-06-08 11:30:00,2331.6
2017-06-08 11:45:00,2331.48
2017-06-08 12:00:00,2319.24
2017-06-08 12:15:00,2324.76
2017-06-08 12:30:00,2343.36
2017-06-08 12:45:00,2347.44
2017-06-08 13:00:00,2375.04
2017-06-08 13:15:00,2372.52
2017-06-08 13:30:00,2384.88
2017-06-08 13:45:00,2397.6
2017-06-08 14:00:00,2408.88
2017-06-08 14:15:00,2416.92
2017-06-08 14:30:00,2412.96
2017-06-08 14:45:00,2406.0
2017-06-08 15:00:00,2403.6
2017-06-08 15:15:00,2402.4
2017-06-08 15:30:00,2394.0
2017-06-08 15:45:00,2395.68
2017-06-08 16:00:00,2406.0
2017-06-08 16:15:00,2396.28
2017-06-08 16:30:00,2361.48
2017-06-08 16:45:00,2364.6
2017-06-08 17:00:00,2370.6
2017-06-08 17:15:00,2364.72
2017-06-08 17:30:00,2363.76
2017-06-08 17:45:00,2364.36
2017-06-08 18:00:00,2359.8
2017-06-08 18:15:00,2369.76
2017-06-08 18:30:00,2373.0
2017-06-08 18:45:00,2359.92
2017-06-08 19:00:00,2355.72
2017-06-08 19:15:00,2376.6
2017-06-08 19:30:00,2374.2
2017-06-08 19:45:00,2380.56
2017-06-08 20:00:00,2393.28
2017-06-08 20:15:00,2394.48
2017-06-08 20:30:00,2417.4
2017-06-08 20:45:00,2411.16
2017-06-08 21:00:00,2424.24
2017-06-08 21:15:00,2433.48
2017-06-08 21:30:00,2417.76
2017-06-08 21:45:00,2421.72
2017-06-08 22:00:00,2436.72
2017-06-08 22:15:00,2437.92
2017-06-08 22:30:00,2427.36
2017-06-08 22:45:00,2429.52
2017-06-08 23:00:00,2435.64
2017-06-08 23:15:00,2422.56
2017-06-08 23:30:00,2420.64
2017-06-08 23:45:00,2411.52
2017-06-09 00:00:00,2409.0
2017-06-09 00:15:00,2390.16
2017-06-09 00:30:00,2378.16
2017-06-09 00:45:00,2376.36
2017-06-09 01:00:00,2349.0
2017-06-09 01:15:00,2342.76
2017-06-09 01:30:00,2333.52
2017-06-09 01:45:00,2329.92
2017-06-09 02:00:00,2334.24
2017-06-09 02:15:00,2325.36
2017-06-09 02:30:00,2306.52
2017-06-09 02:45:00,2312.64
2017-06-09 03:00:00,2309.16
2017-06-09 03:15:00,2293.92
2017-06-09 03:30:00,2292.48
2017-06-09 03:45:00,2277.72
2017-06-09 04:00:00,2272.8
2017-06-09 04:15:00,2262.96
2017-06-09 04:30:00,2214.24
2017-06-09 04:45:00,2191.68
2017-06-09 05:00:00,2162.28
2017-06-09 05:15:00,2171.16
2017-06-09 05:30:00,2165.28
2017-06-09 05:45:00,2160.24
2017-06-09 06:00:00,2190.0
2017-06-09 06:15:00,2193.0
2017-06-09 06:30:00,2196.24
2017-06-09 06:45:00,2215.32
2017-06-09 07:00:00,2230.8
2017-06-09 07:15:00,2238.72
2017-06-09 07:30:00,2237.16
2017-06-09 07:45:00,2247.48
2017-06-09 08:00:00,2247.12
2017-06-09 08:15:00,2243.4
2017-06-09 08:30:00,2237.4
2017-06-09 08:45:00,2235.36
2017-06-09 09:00:00,2232.0
2017-06-09 09:15:00,2238.0
2017-06-09 09:30:00,2234.64
2017-06-09 09:45:00,2238.12
2017-06-09 10:00:00,2242.92
2017-06-09 10:15:00,2251.32
2017-06-09 10:30:00,2250.96
2017-06-09 10:45:00,2256.84
2017-06-09 11:00:00,2252.28
2017-06-09 11:15:00,2256.0
2017-06-09 11:30:00,2250.72
2017-06-09 11:45:00,2260.08
2017-06-09 12:00:00,2266.92
2017-06-09 12:15:00,2268.36
2017-06-09 12:30:00,2281.8
2017-06-09 12:45:00,2292.6
2017-06-09 13:00:00,2305.56
2017-06-09 13:15:00,2290.2
2017-06-09 13:30:00,2295.48
2017-06-09 13:45:00,2309.4
2017-06-09 14:00:00,2316.0
2017-06-09 14:15:00,2308.08
2017-06-09 14:30:00,2301.84
2017-06-09 14:45:00,2316.6
2017-06-09 15:00:00,2312.88
2017-06-09 15:15:00,2302.56
2017-06-09 15:30:00,2288.04
2017-06-09 15:45:00,2289.72
2017-06-09 16:00:00,2274.72
2017-06-09 16:15:00,2281.08
2017-06-09 16:30:00,2281.08
2017-06-09 16:45:00,2281.44
2017-06-09 17:00:00,2276.4
2017-06-09 17:15:00,2301.84
2017-06-09 17:30:00,2292.6
2017-06-09 17:45:00,2278.44
2017-06-09 18:00:00,2302.2
2017-06-09 18:15:00,2292.84
2017-06-09 18:30:00,2292.36
2017-06-09 18:45:00,2291.28
2017-06-09 19:00:00,2289.36
2017-06-09 19:15:00,2295.24
2017-06-09 19:30:00,2286.48
2017-06-09 19:45:00,2286.72
2017-06-09 20:00:00,2284.92
2017-06-09 20:15:00,2297.52
2017-06-09 20:30:00,2299.44
2017-06-09 20:45:00,2316.36
2017-06-09 21:00:00,2311.56
2017-06-09 21:15:00,2306.52
2017-06-09 21:30:00,2303.88
2017-06-09 21:45:00,2302.68
2017-06-09 22:00:00,2310.12
2017-06-09 22:15:00,2304.72
2017-06-09 22:30:00,2303.4
2017-06-09 22:45:00,2292.36
2017-06-09 23:00:00,2295.72
2017-06-09 23:15:00,2292.72
2017-06-09 23:30:00,2279.52
2017-06-09 23:45:00,2267.88
2017-06-10 00:00:00,2267.16
2017-06-10 00:15:00,2266.2
2017-06-10 00:30:00,2253.96
2017-06-10 00:45:00,2259.6
2017-06-10 01:00:00,2253.12
2017-06-10 01:15:00,2242.08
2017-06-10 01:30:00,2232.96
2017-06-10 01:45:00,2229.0
2017-06-10 02:00:00,2227.2
2017-06-10 02:15:00,2215.56
2017-06-10 02:30:00,2206.2
2017-06-10 02:45:00,2187.84
2017-06-10 03:00:00,2183.88
2017-06-10 03:15:00,2180.16
2017-06-10 03:30:00,2181.12
2017-06-10 03:45:00,2156.4
2017-06-10 04:00:00,2151.48
2017-06-10 04:15:00,2166.84
2017-06-10 04:30:00,2158.56
2017-06-10 04:45:00,2150.16
2017-06-10 05:00:00,2135.76
2017-06-10 05:15:00,2139.96
2017-06-10 05:30:00,2138.88
2017-06-10 05:45:00,2112.0
2017-06-10 06:00:00,2129.04
2017-06-10 06:15:00,2119.08
2017-06-10 06:30:00,2122.44
2017-06-10 06:45:00,2125.92
2017-06-10 07:00:00,2113.32
2017-06-10 07:15:00,2113.2
2017-06-10 07:30:00,2113.44
2017-06-10 07:45:00,2123.88
2017-06-10 08:00:00,2120.28
2017-06-10 08:15:00,2132.76
2017-06-10 08:30:00,2140.08
2017-06-10 08:45:00,2138.04
2017-06-10 09:00:00,2157.24
2017-06-10 09:15:00,2160.72
2017-06-10 09:30:00,2169.96
2017-06-10 09:45:00,2171.52
2017-06-10 10:00:00,2170.56
2017-06-10 10:15:00,2184.6
